reactant_1,reactant_2,product,mechanism,pair,arithmetic_score_1,arithmetic_score_2,arithmetic_score_3,arithmetic_score_4,arithmetic_score_5,arithmetic_score_1_reaxys_idx,arithmetic_score_2_reaxys_idx,arithmetic_score_3_reaxys_idx,arithmetic_score_4_reaxys_idx,arithmetic_score_5_reaxys_idx,geometric_score_1,geometric_score_2,geometric_score_3,geometric_score_4,geometric_score_5,geometric_score_1_reaxys_idx,geometric_score_2_reaxys_idx,geometric_score_3_reaxys_idx,geometric_score_4_reaxys_idx,geometric_score_5_reaxys_idx,harmonic_score_1,harmonic_score_2,harmonic_score_3,harmonic_score_4,harmonic_score_5,harmonic_score_1_reaxys_idx,harmonic_score_2_reaxys_idx,harmonic_score_3_reaxys_idx,harmonic_score_4_reaxys_idx,harmonic_score_5_reaxys_idx
CC(C)(C)CC(C)(C)c1ccc(O)cc1O,O=C(Cl)CCC(=O)Cl,*Oc1cc(OC(=O)CCC(*)=O)ccc1C(C)(C)CC(C)(C)C,"{'step_growth': ['di_acid_chloride', 'di_ol']}",1,0.23029556650246305,0.22650771388499297,0.22650771388499297,0.22650771388499297,0.22650771388499297,433.0,724.0,722.0,731.0,723.0,0.1922129361096224,0.20512370980797343,0.20512370980797343,0.20512370980797343,0.20512370980797343,723.0,722.0,724.0,731.0,433.0,0.16042780761696931,0.18575851404987875,0.18575851404987875,0.18575851404987875,0.18575851404987875,723.0,731.0,724.0,722.0,75.0
CSc1cc(O)c(O)c(Br)c1,CC(Br)C(=O)c1cc(C(=O)O)cc(C(=O)O)c1,*Oc1c(Br)cc(SC)cc1OC(=O)c1cc(C(*)=O)cc(C(=O)C(C)Br)c1,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.2007168458781362,0.19215686274509802,0.19047619047619047,0.19047619047619047,0.18866080156402737,310.0,257.0,94.0,95.0,149.0,0.1796053020267749,0.17712297710801905,0.19047619047619047,0.19047619047619047,0.18496783160654653,94.0,95.0,724.0,731.0,722.0,0.16071428583421554,0.1632653062374844,0.1904761905761905,0.1904761905761905,0.181347150362944,94.0,95.0,149.0,33.0,722.0
CC(C)(C)C(=O)Nc1cc(C(=O)O)cc(C(=O)O)c1,NC(c1cccc2ccccc12)C(N)c1cccc2ccccc12,*NC(c1cccc2ccccc12)C(NC(=O)c1cc(NC(=O)C(C)(C)C)cc(C(*)=O)c1)c1cccc2ccccc12,"{'step_growth': ['di_amine', 'di_carboxylic_acid']}",1,0.21836228287841192,0.2147915027537372,0.2123015873015873,0.21052631578947367,0.20772946859903382,498.0,146.0,439.0,303.0,390.0,0.19925419255468715,0.20802166563917096,0.19920476822239894,0.20384122874775878,0.18389242812245682,146.0,303.0,498.0,439.0,31.0,0.18181818193491736,0.20146520157140577,0.18691588796242467,0.19736842115888156,0.1627906977960519,146.0,303.0,31.0,144.0,439.0
O=C(O)c1cc(C(=O)O)cc(S(=O)(=O)F)c1,CC(C)(c1cc(Cl)c(O)c(Cl)c1)c1cc(Cl)c(O)c(Cl)c1,*Oc1c(Cl)cc(C(C)(C)c2cc(Cl)c(OC(=O)c3cc(C(*)=O)cc(S(=O)(=O)F)c3)c(Cl)c2)cc1Cl,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.31666666666666665,0.31666666666666665,0.31666666666666665,0.31666666666666665,0.27142857142857146,723.0,731.0,722.0,724.0,171.0,0.30550504633038933,0.30550504633038933,0.30550504633038933,0.30550504633038933,0.23904572186687872,722.0,724.0,731.0,723.0,171.0,0.2947368422121884,0.2947368422121884,0.2947368422121884,0.2947368422121884,0.21052631591191137,731.0,723.0,722.0,724.0,171.0
COc1ccc(C(O)CCl)c(Br)c1O,O=C=Nc1ccccc1Cc1ccccc1N=C=O,*Oc1c(OC)ccc(C(CCl)OC(=O)Nc2ccccc2Cc2ccccc2NC(*)=O)c1Br,"{'step_growth': ['di_isocyanate', 'di_ol']}",1,0.2681818181818182,0.2681818181818182,0.25434782608695655,0.25434782608695655,0.24789915966386555,196.0,197.0,198.0,303.0,759.0,0.23354968324845687,0.23354968324845687,0.20851441405707477,0.20851441405707477,0.22454435656953592,197.0,196.0,759.0,254.0,198.0,0.2033898306326343,0.2033898306326343,0.1709401710729637,0.1709401710729637,0.20338983062642918,254.0,196.0,197.0,759.0,194.0
COc1ccccc1C(C)(CC(=O)O)CC(=O)O,CC(c1cc(C(C)(C)C)cc(C(C)(C)C)c1O)c1cc(C(C)(C)C)cc(C(C)(C)C)c1O,*Oc1c(C(C)c2cc(C(C)(C)C)cc(C(C)(C)C)c2OC(=O)CC(C)(CC(*)=O)c2ccccc2OC)cc(C(C)(C)C)cc1C(C)(C)C,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.2445945945945946,0.23310810810810811,0.23310810810810811,0.23310810810810811,0.23310810810810811,487.0,171.0,724.0,723.0,722.0,0.23823676617339473,0.23249527748763857,0.23249527748763857,0.23249527748763857,0.23249527748763857,487.0,724.0,723.0,171.0,477.0,0.23204419900015874,0.23188405807153964,0.23188405807153964,0.23188405807153964,0.23188405807153964,487.0,171.0,722.0,723.0,724.0
O=C(O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)O,CC(C)(C)c1cc(Oc2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,*Oc1c(Oc2cc(C(C)(C)C)cc(C(C)(C)C)c2OC(=O)c2c(Cl)c(Cl)c(Cl)c(Cl)c2C(*)=O)cc(C(C)(C)C)cc1C(C)(C)C,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.20595533498759305,0.20595533498759305,0.20595533498759305,0.20595533498759305,0.19879969992498125,722.0,723.0,724.0,731.0,477.0,0.19925419255468715,0.19925419255468715,0.19925419255468715,0.19925419255468715,0.18976038114043361,722.0,731.0,724.0,723.0,477.0,0.1927710844437509,0.1927710844437509,0.1927710844437509,0.1927710844437509,0.18113207558058528,724.0,731.0,723.0,722.0,477.0
O=C(O)c1c(Br)c(Br)c(Br)c(Br)c1C(=O)O,Nc1cc(C(F)(F)F)cc(N)c1O,*Nc1cc(C(F)(F)F)cc(NC(=O)c2c(Br)c(Br)c(Br)c(Br)c2C(*)=O)c1O,"{'step_growth': ['di_amine', 'di_carboxylic_acid']}",1,0.19444444444444445,0.1935096153846154,0.18037135278514588,0.18037135278514588,0.18037135278514588,33.0,310.0,731.0,722.0,723.0,0.18633899812498247,0.1898886313281875,0.17841031003501578,0.17841031003501578,0.17841031003501578,310.0,33.0,609.0,731.0,724.0,0.17857142867959183,0.1863354038304155,0.17647058833745677,0.17647058833745677,0.17647058833745677,310.0,33.0,609.0,731.0,723.0
CCC(O)(CC)c1ccccc1O,O=C(Cl)c1ccc(B(O)OB(O)c2ccc(C(=O)Cl)cc2)cc1,*Oc1ccccc1C(CC)(CC)OC(=O)c1ccc(B(O)OB(O)c2ccc(C(*)=O)cc2)cc1,"{'step_growth': ['di_acid_chloride', 'di_ol']}",1,0.24972191323692994,0.24972191323692994,0.24972191323692994,0.24972191323692994,0.2367816091954023,722.0,731.0,724.0,723.0,478.0,0.24958252127842895,0.24958252127842895,0.24958252127842895,0.24958252127842895,0.23488808780588138,723.0,731.0,722.0,724.0,478.0,0.24944320722706037,0.24944320722706037,0.24944320722706037,0.24944320722706037,0.2330097088394571,724.0,723.0,731.0,722.0,175.0
O=C(O)Cc1cccnc1C(=O)O,Nc1ccc(Sc2ccc(N)cc2)cc1,*Nc1ccc(Sc2ccc(NC(=O)Cc3cccnc3C(*)=O)cc2)cc1,"{'step_growth': ['di_amine', 'di_carboxylic_acid']}",1,0.3412698412698413,0.2777777777777778,0.2777777777777778,0.2254310344827586,0.2254310344827586,354.0,595.0,254.0,613.0,614.0,0.25197631533948484,0.2545875386086578,0.2545875386086578,0.21971768720102056,0.21971768720102056,254.0,595.0,354.0,614.0,613.0,0.186046511773391,0.23333333344933332,0.23333333344933332,0.2141491396843545,0.2141491396843545,595.0,254.0,614.0,613.0,354.0
Nc1cc(N)c(C(F)(F)F)cc1Cl,CC(=O)Nc1ccc(S(=O)(=O)NN(CC(=O)O)CC(=O)O)cc1,*Nc1cc(NC(=O)CN(CC(*)=O)NS(=O)(=O)c2ccc(NC(C)=O)cc2)c(C(F)(F)F)cc1Cl,"{'step_growth': ['di_amine', 'di_carboxylic_acid']}",1,0.20156739811912225,0.15275761973875182,0.15,0.14764492753623187,0.1462594973699591,258.0,390.0,75.0,329.0,616.0,0.18737587322902208,0.14754891442515136,0.12777531299998798,0.13459547551454137,0.09363120761347889,258.0,390.0,499.0,254.0,329.0,0.17418351488808004,0.14251781483354417,0.10884353754240363,0.12269938661996312,0.059940060099077944,258.0,390.0,254.0,354.0,303.0
Nc1cc(N)c(N=Nc2ccccc2)cc1N=Nc1ccccc1,O=C(O)c1cccc(C(=O)O)c1C(=O)CCBr,*Nc1cc(NC(=O)c2cccc(C(*)=O)c2C(=O)CCBr)c(N=Nc2ccccc2)cc1N=Nc1ccccc1,"{'step_growth': ['di_amine', 'di_carboxylic_acid']}",1,0.25944700460829495,0.2406451612903226,0.2406451612903226,0.23118279569892472,0.2300646551724138,310.0,254.0,595.0,390.0,498.0,0.25760327444465514,0.2271847336988259,0.2271847336988259,0.20739033894608505,0.22978625750451448,310.0,498.0,595.0,254.0,390.0,0.25577264663782834,0.21447721190712077,0.21447721190712077,0.18604651174743106,0.22950819682155338,310.0,498.0,254.0,595.0,303.0
Oc1cc(C(F)(F)F)cc(O)c1Br,CC(C)(C)c1ccc(C(=O)O)c(C(=O)O)c1,*Oc1cc(C(F)(F)F)cc(OC(=O)c2cc(C(C)(C)C)ccc2C(*)=O)c1Br,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.2923280423280423,0.25862068965517243,0.25862068965517243,0.25862068965517243,0.25862068965517243,487.0,731.0,171.0,722.0,477.0,0.2817180849095055,0.2533954906327426,0.2533954906327426,0.2533954906327426,0.2533954906327426,487.0,723.0,724.0,171.0,477.0,0.27149321277681043,0.24827586217296554,0.24827586217296554,0.24827586217296554,0.24827586217296554,487.0,731.0,477.0,724.0,723.0
COc1ccc(S(=O)(=O)Nc2cc(C(=O)O)cc(C(=O)O)c2)cc1,CC(C)(C)c1ccccc1C(O)C(O)c1ccccc1C(C)(C)C,*OC(c1ccccc1C(C)(C)C)C(OC(=O)c1cc(NS(=O)(=O)c2ccc(OC)cc2)cc(C(*)=O)c1)c1ccccc1C(C)(C)C,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.21791559000861327,0.2124113475177305,0.2111111111111111,0.2111111111111111,0.2053658536585366,487.0,438.0,716.0,717.0,543.0,0.20333142711013955,0.21137845458757093,0.20367003088692623,0.20367003088692623,0.20242433093898954,438.0,44.0,717.0,716.0,131.0,0.18972332027104002,0.21035058440814883,0.19649122817710063,0.19649122817710063,0.19952494072042137,438.0,44.0,131.0,434.0,543.0
Nc1c(N)c2ccccc2c2ccccc12,Cc1c(C(=O)O)sc(C(=O)O)c1C,*Nc1c(NC(=O)c2sc(C(*)=O)c(C)c2C)c2ccccc2c2ccccc12,"{'step_growth': ['di_amine', 'di_carboxylic_acid']}",1,0.25721153846153844,0.24588235294117647,0.24588235294117647,0.22981366459627328,0.22274633123689727,390.0,595.0,254.0,498.0,173.0,0.18344984642633572,0.18149704259460603,0.18149704259460603,0.22291128503014113,0.14836636618975407,498.0,146.0,538.0,499.0,543.0,0.13084112164445802,0.1339712920115428,0.1339712920115428,0.21621621632213295,0.09882352956739876,146.0,498.0,499.0,538.0,717.0
O=C(O)CCC1(CCC(=O)O)N=N1,CC(C)(C)CC(C)(C)c1ccc(O)cc1O,*Oc1cc(OC(=O)CCC2(CCC(*)=O)N=N2)ccc1C(C)(C)CC(C)(C)C,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.2739463601532567,0.2517241379310345,0.2517241379310345,0.25,0.25,433.0,462.0,454.0,453.0,455.0,0.21442250696755896,0.2034190510862431,0.2034190510862431,0.2,0.2,433.0,722.0,724.0,731.0,723.0,0.1678321679709032,0.16438356177853256,0.16438356177853256,0.16000000013600002,0.16000000013600002,723.0,731.0,724.0,722.0,478.0
OC(c1ccccc1)(c1ccccc1)C(O)(c1ccccc1)c1ccccc1,O=C(O)CC(NC(=O)c1ccccc1Cl)C(=O)O,*OC(c1ccccc1)(c1ccccc1)C(OC(=O)C(CC(*)=O)NC(=O)c1ccccc1Cl)(c1ccccc1)c1ccccc1,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.2886486486486487,0.2886486486486487,0.2608359133126935,0.2608359133126935,0.2608359133126935,717.0,716.0,154.0,251.0,156.0,0.28851905178556797,0.28851905178556797,0.25498133240721954,0.25498133240721954,0.25498133240721954,717.0,716.0,156.0,154.0,296.0,0.28838951320870404,0.28838951320870404,0.24925816034182743,0.24925816034182743,0.24925816034182743,717.0,716.0,296.0,154.0,57.0
COc1ccc(C2(O)CCCCC2(O)c2ccc(OC)cc2)cc1,O=C(O)CN(CC(=O)O)N=Cc1c(Cl)cccc1Cl,*OC1(c2ccc(OC)cc2)CCCCC1(OC(=O)CN(CC(*)=O)N=Cc1c(Cl)cccc1Cl)c1ccc(OC)cc1,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.1902454780361757,0.18831168831168832,0.18465116279069768,0.17727272727272728,0.17700578990901572,194.0,490.0,543.0,258.0,479.0,0.19019913405248523,0.16116459280507606,0.1829982843991256,0.17516226243634267,0.17014565841824272,194.0,543.0,258.0,131.0,357.0,0.190152801458283,0.13793103460951248,0.18136020161311728,0.17307692317928997,0.16355140197675996,194.0,543.0,258.0,131.0,357.0
CC(=O)C(=O)N(CCO)CCO,O=C(O)CC(=O)c1ccccc1C(=O)O,*OCCN(CCOC(=O)c1ccccc1C(=O)CC(*)=O)C(=O)C(C)=O,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.24704956726986627,0.22895622895622894,0.21637426900584794,0.21523809523809523,0.21363636363636362,493.0,75.0,459.0,433.0,146.0,0.2461345541069215,0.22473328748774735,0.21629522817435004,0.21380899352993948,0.21320071635561044,493.0,75.0,459.0,433.0,146.0,0.24522293003704512,0.22058823539777245,0.2162162163162893,0.212389380632297,0.21276595754721597,493.0,75.0,459.0,146.0,433.0
CC(C)(C)c1ccccc1C(O)C(O)c1ccccc1C(C)(C)C,O=C(O)CN(CC(=O)O)N=Cc1c(Cl)cccc1Cl,*OC(c1ccccc1C(C)(C)C)C(OC(=O)CN(CC(*)=O)N=Cc1c(Cl)cccc1Cl)c1ccccc1C(C)(C)C,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.23333333333333334,0.23333333333333334,0.21210526315789474,0.21064814814814814,0.20173745173745172,717.0,716.0,57.0,487.0,162.0,0.23094010767585033,0.23094010767585033,0.21026299321513872,0.19245008972987526,0.2013468165642073,717.0,716.0,57.0,162.0,477.0,0.2285714286734694,0.2285714286734694,0.2084367246674864,0.17582417594070765,0.20095693789942998,717.0,716.0,57.0,162.0,471.0
Nc1cc(F)c(Cl)cc1N,O=C(Cl)c1ccc(N=Nc2ccc(C(=O)Cl)cc2)cc1,*Nc1cc(Cl)c(F)cc1NC(=O)c1ccc(N=Nc2ccc(C(*)=O)cc2)cc1,"{'step_growth': ['di_acid_chloride', 'di_amine']}",1,0.3346508563899868,0.25201612903225806,0.22281167108753316,0.21711366538952745,0.21711366538952745,310.0,258.0,175.0,729.0,733.0,0.1920693770133536,0.21997067253202993,0.2060104810498419,0.20215947828770756,0.20215947828770756,258.0,175.0,733.0,726.0,725.0,0.11023622063950027,0.1920000001238144,0.19047619059070295,0.1882352942309481,0.1882352942309481,258.0,175.0,729.0,722.0,723.0
O=C(O)c1cc2cc3ccccc3cc2cc1C(=O)O,COC(=O)c1c(O)cc(O)nc1C(Cl)(Cl)Cl,*Oc1cc(OC(=O)c2cc3cc4ccccc4cc3cc2C(*)=O)c(C(=O)OC)c(C(Cl)(Cl)Cl)n1,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.2585034013605442,0.23333333333333334,0.22316821465428277,0.22152690863579474,0.21563814866760167,543.0,142.0,144.0,303.0,188.0,0.24743582965269675,0.22360679774997896,0.2130906772688709,0.20929585744808987,0.18725147156828456,543.0,142.0,144.0,303.0,254.0,0.23684210537153744,0.21428571439387756,0.20346820820131298,0.19774011310508793,0.16260162614085533,543.0,142.0,254.0,144.0,131.0
O=C(O)COCc1cc(Br)ccc1C(=O)O,O=C(Cc1cccc(Br)c1)c1ccc(O)cc1O,*Oc1cc(OC(=O)c2ccc(Br)cc2COCC(*)=O)ccc1C(=O)Cc1cccc(Br)c1,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.2909722222222222,0.2909722222222222,0.27605042016806725,0.2601040416166467,0.24763513513513513,94.0,95.0,31.0,138.0,33.0,0.2902744550580696,0.2902744550580696,0.2719367202713395,0.2600520156052018,0.24659848095803594,95.0,94.0,31.0,138.0,149.0,0.28957836127788555,0.28957836127788555,0.26788432278180146,0.26000000010004,0.24556616654012609,95.0,94.0,31.0,138.0,149.0
OCc1ncc(Cl)cc1O,O=C(O)c1csc(C(=O)O)c1Br,*Oc1cc(Cl)cnc1COC(=O)c1scc(C(*)=O)c1Br,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.16618773946360155,0.16608695652173913,0.16520650813516896,0.15987460815047022,0.15465116279069768,500.0,338.0,493.0,539.0,254.0,0.16376789481350584,0.16550318531021113,0.15821279692676327,0.15836151649297917,0.14467284665112365,338.0,500.0,539.0,493.0,736.0,0.16138328540548466,0.16492146606928815,0.15151515162343893,0.15686274519992313,0.13533834597714967,338.0,500.0,539.0,493.0,736.0
COc1cc(Cl)c(N)cc1N,O=C(O)c1sc(C(=O)O)c(-c2ccccc2)c1-c1ccccc1,*Nc1cc(NC(=O)c2sc(C(*)=O)c(-c3ccccc3)c2-c2ccccc2)c(OC)cc1Cl,"{'step_growth': ['di_amine', 'di_carboxylic_acid']}",1,0.22514071294559101,0.20177304964539006,0.19230769230769232,0.18681318681318682,0.18204868154158216,254.0,493.0,390.0,595.0,258.0,0.22507034547615992,0.19928951818080545,0.19230769230769232,0.18156825980064073,0.15601529024770314,254.0,493.0,390.0,595.0,650.0,0.2250000001000625,0.19683655546272774,0.19230769240769233,0.1764705883408305,0.13370473550260006,254.0,493.0,390.0,595.0,650.0
O=C(Cl)CCC(=O)Cl,CC(O)(c1ccccc1)C(C)(O)c1ccccc1,*OC(C)(c1ccccc1)C(C)(OC(=O)CCC(*)=O)c1ccccc1,"{'step_growth': ['di_acid_chloride', 'di_ol']}",1,0.23188405797101447,0.23188405797101447,0.23188405797101447,0.23188405797101447,0.2220496894409938,724.0,731.0,722.0,723.0,433.0,0.20851441405707477,0.20851441405707477,0.20851441405707477,0.20851441405707477,0.17622684421256035,722.0,731.0,724.0,723.0,498.0,0.18750000011914061,0.18750000011914061,0.18750000011914061,0.18750000011914061,0.13986013999715388,498.0,463.0,364.0,537.0,250.0
Cc1ccc(O)c(C(O)C2CC2)c1,O=C(O)CC1(C(=O)O)CCN(Cc2ccccc2)CC1,*OC(c1cc(C)ccc1OC(=O)C1(CC(*)=O)CCN(Cc2ccccc2)CC1)C1CC1,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.19965156794425087,0.19827586206896552,0.19347396176664472,0.19061302681992337,0.18667917448405252,650.0,131.0,386.0,321.0,716.0,0.1975459193299179,0.1935340027641694,0.19213267224559188,0.1695158759052026,0.18376916754950665,650.0,131.0,386.0,717.0,716.0,0.1954624782870895,0.18890554733111273,0.19080068153238686,0.15075376896513218,0.1809045227161587,650.0,386.0,131.0,716.0,717.0
CC(C)(C)c1ccccc1C(O)C(O)c1ccccc1C(C)(C)C,O=C(Cl)C1CCCCC1C(=O)Cl,*OC(c1ccccc1C(C)(C)C)C(OC(=O)C1CCCCC1C(*)=O)c1ccccc1C(C)(C)C,"{'step_growth': ['di_acid_chloride', 'di_ol']}",1,0.19224924012158054,0.18406593406593408,0.18333333333333335,0.18333333333333335,0.1775599128540305,131.0,783.0,716.0,717.0,487.0,0.1909821042237691,0.18156825980064073,0.16329931618554522,0.16329931618554522,0.13201967239688991,131.0,783.0,550.0,463.0,442.0,0.18972332025941666,0.17910447771463578,0.14545454557520662,0.14545454557520662,0.09815950934717152,131.0,783.0,550.0,442.0,463.0
CC(C)(C)c1ccccc1C(O)C(O)c1ccccc1C(C)(C)C,O=C(O)c1cccc(C(=O)O)c1,*OC(c1ccccc1C(C)(C)C)C(OC(=O)c1cccc(C(*)=O)c1)c1ccccc1C(C)(C)C,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.31968810916179335,0.28717948717948716,0.28717948717948716,0.2840909090909091,0.26666666666666666,303.0,717.0,716.0,310.0,386.0,0.2757233972895037,0.28644594961577313,0.28644594961577313,0.251259453814803,0.2581988897471611,716.0,717.0,303.0,722.0,723.0,0.23780487817439394,0.2857142858147959,0.2857142858147959,0.22222222234400005,0.25000000010625,716.0,717.0,722.0,723.0,724.0
Nc1ccc(Sc2ccc(Sc3ccc(Sc4ccc(N)cc4)cc3)cc2)cc1,O=C(O)C1(C(=O)O)CCOCC1,*Nc1ccc(Sc2ccc(Sc3ccc(Sc4ccc(NC(=O)C5(C(*)=O)CCOCC5)cc4)cc3)cc2)cc1,"{'step_growth': ['di_amine', 'di_carboxylic_acid']}",1,0.31010452961672474,0.21296296296296297,0.21296296296296297,0.20935960591133004,0.17847157502329916,354.0,254.0,595.0,614.0,613.0,0.16695677422593644,0.12001371663718259,0.12001371663718259,0.19851666679418606,0.1495566607710532,614.0,354.0,498.0,539.0,499.0,0.08988764062045197,0.06763285040978786,0.06763285040978786,0.18823529422773702,0.12532637088695814,614.0,498.0,539.0,499.0,538.0
O=C(NC(CSSCC(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O)C(=O)O)OCC1c2ccccc2-c2ccccc21,Oc1cc(O)c(C(F)(F)F)c(Cl)c1,*Oc1cc(OC(=O)C(CSSCC(NC(=O)OCC2c3ccccc3-c3ccccc32)C(*)=O)NC(=O)OCC2c3ccccc3-c3ccccc32)cc(Cl)c1C(F)(F)F,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.2627450980392157,0.22688076122509662,0.1831218974076117,0.17311507936507936,0.17311507936507936,606.0,605.0,637.0,171.0,477.0,0.1656833739159028,0.16176251944439024,0.18191843999057525,0.17251638983558856,0.17251638983558856,637.0,477.0,171.0,762.0,759.0,0.10447761210053465,0.11533420722649161,0.1807228916675751,0.17191977087432944,0.17191977087432944,637.0,171.0,477.0,762.0,759.0
CC(C)(C)c1ccc(N)c(N)c1,O=C(O)c1ccc(F)cc1C(=O)O,*Nc1ccc(C(C)(C)C)cc1NC(=O)c1ccc(F)cc1C(*)=O,"{'step_growth': ['di_amine', 'di_carboxylic_acid']}",1,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.26666666666666666,724.0,731.0,722.0,723.0,33.0,0.34401045807689073,0.34401045807689073,0.34401045807689073,0.34401045807689073,0.2581988897471611,723.0,722.0,724.0,731.0,171.0,0.34188034198157646,0.34188034198157646,0.34188034198157646,0.34188034198157646,0.25000000010625,724.0,731.0,722.0,723.0,171.0
O=C(O)C(CCc1ccccc1)C(=O)O,OCC(CO)c1ccccc1Br,*OCC(COC(=O)C(CCc1ccccc1)C(*)=O)c1ccccc1Br,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.3058035714285714,0.3058035714285714,0.276525198938992,0.25538461538461543,0.25538461538461543,716.0,717.0,498.0,57.0,154.0,0.29315098498896436,0.29315098498896436,0.26761546505252365,0.254195563720897,0.254195563720897,716.0,717.0,498.0,296.0,154.0,0.28102189791832277,0.28102189791832277,0.25899280586173595,0.2530120482937001,0.2530120482937001,716.0,717.0,498.0,154.0,296.0
CC(O)(CC(C)(O)c1ccc(F)cc1F)c1ccc(F)cc1F,O=C(O)c1cc(Cl)c(Cl)cc1C(=O)O,*OC(C)(CC(C)(OC(=O)c1cc(Cl)c(Cl)cc1C(*)=O)c1ccc(F)cc1F)c1ccc(F)cc1F,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.21736596736596736,0.214468085106383,0.2138047138047138,0.2138047138047138,0.2138047138047138,175.0,258.0,724.0,725.0,726.0,0.21591675854376524,0.20421098809705238,0.2118805753879094,0.2118805753879094,0.2118805753879094,175.0,729.0,726.0,727.0,724.0,0.21447721189757563,0.19444444455378085,0.20997375338263172,0.20997375338263172,0.20997375338263172,175.0,730.0,723.0,731.0,732.0
Cc1ccc(S(=O)(=O)N(CC(=O)O)CC(=O)O)cc1,Oc1c(Br)cccc1C(O)CCl,*OC(CCl)c1cccc(Br)c1OC(=O)CN(CC(*)=O)S(=O)(=O)c1ccc(C)cc1,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.19256756756756757,0.18669985775248932,0.18669985775248932,0.18478260869565216,0.18478260869565216,386.0,717.0,716.0,95.0,94.0,0.18380365552345193,0.18668326147193273,0.18668326147193273,0.1844626385704037,0.1844626385704037,716.0,717.0,94.0,95.0,386.0,0.17543859660012315,0.18666666676668445,0.18666666676668445,0.1841432226067399,0.1841432226067399,717.0,716.0,95.0,94.0,386.0
Nc1cnc(Cl)c(N)c1,O=C(O)C(Cc1ccc(Br)cc1F)C(=O)O,*Nc1cnc(Cl)c(NC(=O)C(Cc2ccc(Br)cc2F)C(*)=O)c1,"{'step_growth': ['di_amine', 'di_carboxylic_acid']}",1,0.2319004524886878,0.19661733615221988,0.18653250773993807,0.1852536997885835,0.17857142857142858,258.0,95.0,33.0,94.0,31.0,0.20180183819889375,0.16578342427158854,0.1523804916696559,0.14357265694556937,0.16366341767699427,258.0,354.0,95.0,31.0,614.0,0.1756097562218346,0.1397849463654642,0.12448132793409547,0.11126961497588526,0.15000000011599998,258.0,614.0,354.0,338.0,390.0
O=C(O)C(CCc1ccccc1)C(=O)O,Oc1ccc(C=NNc2ccc(Cl)cc2)cc1O,*Oc1cc(C=NNc2ccc(Cl)cc2)ccc1OC(=O)C(CCc1ccccc1)C(*)=O,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.25458333333333333,0.2545681063122924,0.2545681063122924,0.225,0.21837606837606838,254.0,716.0,717.0,142.0,390.0,0.25331140255951107,0.21373128718772924,0.21373128718772924,0.22360679774997896,0.21681454519599697,254.0,142.0,390.0,716.0,717.0,0.2520458266149084,0.17944535086360447,0.17944535086360447,0.2222222223234568,0.21526418796835262,254.0,142.0,390.0,500.0,493.0
O=C(O)CC1CS(=O)(=O)CC1CC(=O)O,OC(CCl)C(O)CSc1cc(Cl)c(Cl)cc1Cl,*OC(CSc1cc(Cl)c(Cl)cc1Cl)C(CCl)OC(=O)CC1CS(=O)(=O)CC1CC(*)=O,"{'step_growth': ['di_carboxylic_acid', 'di_ol']}",1,0.16862170087976538,0.16447368421052633,0.15948275862068967,0.15725806451612903,0.15725806451612903,433.0,615.0,459.0,454.0,462.0,0.13264730648561457,0.14048787173725408,0.13130643285972254,0.1270001270001905,0.1270001270001905,499.0,500.0,539.0,615.0,717.0,0.10434782622507373,0.12000000012703997,0.1081081082403214,0.1025641026988823,0.1025641026988823,499.0,500.0,539.0,717.0,716.0
